order_id,customer_id,order_date,payment_method,order_status,shipping_address
2728,215,2023-08-14 23:42:00,Bank Transfer,Delivered,"8467 Elm Ave, Poznan, Poland"
2729,770,2024-12-09 04:31:09,PayPal,Delivered,"2923 Queen Ave, Cologne, Germany"
2730,1176,2023-01-08 12:29:50,PayPal,Delivered,"3388 Sunset Ave, Lodz, Poland"
2731,442,2024-06-17 19:56:25,credit card,Delivered,"5443 River Pl, New York, United States"
2732,1149,2023-12-04 20:42:27,Apple Pay,Delivered,"5553 Queen Dr, Cologne, Germany"
2733,406,2022-12-16 00:55:15,Apple Pay,Delivered,"4014 Lake Blvd, Hamburg, Germany"
2734,1111,2022-12-30 03:15:00,credit card,Delivered,"5368 Garden Rd, Cologne, Germany"
2735,470,2022-05-10 12:22:04,credit card,Delivered,"8303 High Dr, Madrid, Spain"
2736,960,2022-07-16 01:00:02,PayPal,Delivered,"6960 Pine Way, Manchester, United Kingdom"
2737,1193,2024-01-05 10:40:46,credit card,Delivered,"9948 Birch Dr, Lodz, Poland"
2738,978,2022-05-30 10:40:07,credit card,Delivered,"6291 King Way, Nice, France"
2739,904,2024-03-11 17:51:18,PayPal,Delivered,"9560 Garden Blvd, Krakow, Poland"
2740,1046,2023-11-02 11:42:26,PayPal,Delivered,"9721 Willow Ave, Liverpool, United Kingdom"
2741,929,2024-09-13 02:50:10,credit card,Delivered,"552 High Ave, Houston, United States"
2742,314,2023-08-17 01:50:23,PayPal,Cancelled,"134 Main Way, Chicago, United States"
2743,779,2024-10-31 13:47:48,Apple Pay,Delivered,"6608 Garden Ave, Wroclaw, Poland"
2744,498,2023-04-04 10:55:27,credit card,Delivered,"6600 Main Rd, Madrid, Spain"
2745,1036,2024-02-18 03:09:25,PayPal,Delivered,"5125 River Dr, London, United Kingdom"
2746,682,2022-05-08 01:27:21,credit card,Cancelled,"1061 Pine Ave, Utrecht, Netherlands"
2747,596,2023-09-21 03:54:39,credit card,Delivered,"7385 Queen Way, Nantes, France"
2748,593,2023-07-01 04:54:43,PayPal,Delivered,"2187 High St, Rotterdam, Netherlands"
2749,274,2023-08-18 20:44:49,credit card,Delivered,"2666 Pine Blvd, London, United Kingdom"
2750,1177,2022-01-17 14:04:03,credit card,Delivered,"3171 Elm St, Warsaw, Poland"
2751,681,2022-12-03 12:58:22,credit card,Delivered,"2647 Elm Rd, Marseille, France"
2752,302,2024-01-09 15:29:21,PayPal,Shipped,"596 Main Ln, Lyon, France"
2753,496,2022-03-18 19:37:36,PayPal,Delivered,"4107 Queen Pl, Seville, Spain"
2754,377,2022-03-20 13:52:57,credit card,Delivered,"5818 Birch Blvd, Frankfurt, Germany"
2755,414,2023-01-27 05:49:16,PayPal,Delivered,"3422 Sunset Ln, Birmingham, United Kingdom"
2756,1166,2023-12-14 01:11:56,credit card,Delivered,"2279 River Dr, Barcelona, Spain"
2757,514,2023-11-08 19:41:06,PayPal,Delivered,"1165 Park Ave, Bilbao, Spain"
2758,238,2023-02-15 19:45:43,credit card,Delivered,"618 Maple Dr, Gdansk, Poland"
2759,458,2023-08-22 07:42:35,PayPal,Delivered,"451 Elm Ln, Houston, United States"
2760,915,2024-12-25 02:20:22,Apple Pay,Delivered,"9991 Oak Way, Houston, United States"
2761,206,2024-11-05 11:35:17,Apple Pay,Delivered,"7373 Garden St, Krakow, Poland"
2762,248,2022-05-21 00:50:15,credit card,Delivered,"1893 Maple Way, Milan, Italy"
2763,737,2022-02-07 06:00:51,Apple Pay,Delivered,"5529 Cedar Ln, Leeds, United Kingdom"
2764,360,2023-03-04 09:20:53,credit card,Delivered,"2455 Maple Blvd, Houston, United States"
2765,1068,2022-01-03 04:54:37,Apple Pay,Delivered,"3809 King Dr, Valencia, Spain"
2766,375,2024-06-06 20:54:28,credit card,Delivered,"9477 Sunset Dr, Lodz, Poland"
2767,790,2024-12-26 09:26:00,credit card,Delivered,"1758 Queen Dr, Malaga, Spain"
2768,201,2023-04-06 06:37:27,credit card,Delivered,"223 King Blvd, Lyon, France"
2769,1094,2023-05-31 04:00:15,credit card,Delivered,"6954 Willow Pl, Bilbao, Spain"
2770,654,2024-02-14 00:26:20,PayPal,Delivered,"7037 Elm Blvd, Leeds, United Kingdom"
2771,1127,2023-07-31 07:44:06,Apple Pay,Delivered,"9093 Garden Dr, Poznan, Poland"
2772,843,2022-04-10 03:59:22,PayPal,Delivered,"2366 Park Dr, Los Angeles, United States"
2773,475,2022-09-19 23:48:29,PayPal,Delivered,"1610 Elm Ln, Munich, Germany"
2774,697,2022-05-06 01:45:49,Bank Transfer,Delivered,"7222 Elm Rd, London, United Kingdom"
2775,828,2023-10-11 09:49:20,credit card,Delivered,"1224 Maple Ave, Leeds, United Kingdom"
2776,875,2024-12-20 09:28:11,credit card,Delivered,"1908 Maple Rd, Liverpool, United Kingdom"
2777,999,2023-04-14 16:53:02,credit card,Delivered,"9555 High Dr, Seattle, United States"
2778,227,2023-11-02 16:32:35,credit card,Delivered,"5811 Elm Ave, Lyon, France"
2779,532,2022-03-18 18:03:50,credit card,Delivered,"6449 Elm Dr, Lyon, France"
2780,200,2023-12-25 10:49:03,credit card,Delivered,"7967 Main Dr, Houston, United States"
2781,387,2024-06-16 21:54:46,credit card,Delivered,"9461 Willow Pl, Paris, France"
2782,255,2024-11-28 11:51:56,credit card,Delivered,"4938 Station Dr, Warsaw, Poland"
2783,746,2022-04-26 04:22:47,Apple Pay,Delivered,"5749 Garden Pl, Madrid, Spain"
2784,311,2024-10-03 01:22:13,credit card,Delivered,"1232 Queen Way, Berlin, Germany"
2785,997,2022-04-19 11:45:51,PayPal,Delivered,"9940 Lake Rd, Birmingham, United Kingdom"
2786,509,2023-05-05 13:34:31,PayPal,Delivered,"738 King St, Leeds, United Kingdom"
2787,235,2024-02-07 21:38:30,PayPal,Delivered,"4437 High Blvd, Leeds, United Kingdom"
2788,638,2022-06-25 12:21:09,credit card,Delivered,"2980 Station Ln, Cologne, Germany"
2789,928,2023-08-06 17:13:09,credit card,Delivered,"9974 King Way, Lodz, Poland"
2790,791,2024-10-20 06:27:21,credit card,Delivered,"530 Oak St, Warsaw, Poland"
2791,1025,2023-06-04 05:10:39,credit card,Cancelled,"7142 High Way, London, United Kingdom"
2792,794,2023-06-03 00:51:43,credit card,Delivered,"4419 Cedar Pl, Lodz, Poland"
2793,776,2024-03-31 12:06:04,PayPal,Delivered,"9397 Pine Rd, Dresden, Germany"
2794,524,2022-05-29 23:41:48,PayPal,Delivered,"1987 Station Ln, Krakow, Poland"
2795,839,2024-03-28 22:42:13,PayPal,Delivered,"347 Main Ave, Gdansk, Poland"
2796,506,2023-08-26 03:20:00,credit card,Cancelled,"5826 Station Ave, Malaga, Spain"
2797,733,2024-11-06 00:56:20,credit card,Delivered,"1216 Lake Pl, Houston, United States"
2798,927,2022-08-10 05:31:55,Bank Transfer,Delivered,"8046 Pine Ln, Florence, Italy"
2799,818,2022-03-24 19:42:18,credit card,Delivered,"5799 Oak Way, Seattle, United States"
2800,308,2023-02-15 20:52:53,PayPal,Cancelled,"245 Garden St, Seville, Spain"
2801,571,2023-07-28 11:13:01,Bank Transfer,Delivered,"7059 High Pl, London, United Kingdom"
2802,556,2022-10-29 12:05:18,credit card,Delivered,"133 Station Pl, London, United Kingdom"
2803,380,2023-06-01 07:04:12,credit card,Delivered,"1371 Sunset Dr, Leeds, United Kingdom"
2804,555,2023-06-13 10:33:10,credit card,Delivered,"1088 Park Ln, Frankfurt, Germany"
2805,875,2022-06-02 12:39:18,credit card,Delivered,"9840 River Rd, New York, United States"
2806,267,2023-07-11 08:20:28,credit card,Delivered,"9913 Oak Ln, Milan, Italy"
2807,491,2024-12-15 22:40:52,credit card,Delivered,"4003 Hill St, Nantes, France"
2808,891,2024-04-26 05:13:11,credit card,Delivered,"8311 High Rd, London, United Kingdom"
2809,380,2023-11-25 07:24:13,PayPal,Delivered,"2904 Oak Ln, Rotterdam, Netherlands"
2810,665,2022-04-14 17:31:32,Bank Transfer,Delivered,"6823 Maple Ln, Utrecht, Netherlands"
2811,633,2024-06-09 05:42:08,credit card,Delivered,"895 High Ave, London, United Kingdom"
2812,663,2023-03-02 03:21:12,Apple Pay,Delivered,"1266 Elm Ave, Malaga, Spain"
2813,880,2023-07-01 19:01:07,Apple Pay,Delivered,"6424 Hill Ln, Warsaw, Poland"
2814,1113,2024-05-29 18:12:28,Apple Pay,Cancelled,"363 Elm Ln, Lodz, Poland"
2815,733,2023-05-07 03:12:33,Bank Transfer,Delivered,"7165 Hill Ln, Gdansk, Poland"
2816,265,2023-02-20 20:37:16,credit card,Delivered,"9966 Maple Ave, Nantes, France"
2817,220,2022-03-06 05:50:16,credit card,Delivered,"8506 Willow Rd, Krakow, Poland"
2818,811,2024-09-29 12:12:49,PayPal,Delivered,"5633 Main Way, Poznan, Poland"
2819,583,2024-08-04 15:40:47,PayPal,Delivered,"1707 Willow Ln, Lodz, Poland"
2820,1011,2022-02-28 03:22:11,Bank Transfer,Delivered,"7335 Lake Pl, Dresden, Germany"
2821,814,2023-11-13 06:15:45,Apple Pay,Delivered,"6914 Willow St, Manchester, United Kingdom"
2822,758,2023-08-21 10:10:49,PayPal,Delivered,"9982 Sunset Ave, Wroclaw, Poland"
2823,238,2022-02-17 02:36:01,credit card,Delivered,"2394 Elm Rd, Leeds, United Kingdom"
2824,484,2022-03-18 00:27:36,credit card,Delivered,"8127 High Dr, Cologne, Germany"
2825,1021,2023-11-09 14:26:28,credit card,Delivered,"3695 Queen Blvd, Dresden, Germany"
2826,801,2023-11-21 04:10:12,PayPal,Delivered,"990 Main Rd, Valencia, Spain"
2827,796,2022-03-18 20:43:01,PayPal,Shipped,"3681 Birch Way, Rotterdam, Netherlands"
2828,984,2024-08-10 20:05:36,Bank Transfer,Delivered,"9097 Oak Ln, Liverpool, United Kingdom"
2829,535,2022-04-26 09:08:24,PayPal,Delivered,"6411 Cedar St, Berlin, Germany"
2830,387,2023-11-29 01:20:23,Apple Pay,Delivered,"3398 Willow Pl, Bologna, Italy"
2831,870,2023-10-13 13:42:03,PayPal,Delivered,"3998 Queen Pl, Leeds, United Kingdom"
2832,442,2022-06-12 07:35:41,Bank Transfer,Delivered,"911 River Pl, Lyon, France"
2833,272,2023-11-19 02:38:28,credit card,Delivered,"6587 Garden Blvd, London, United Kingdom"
2834,678,2022-04-09 22:58:26,Apple Pay,Delivered,"5982 Queen Dr, Krakow, Poland"
2835,1173,2023-12-08 06:27:10,PayPal,Delivered,"9938 High Ln, Chicago, United States"
2836,760,2023-08-10 06:14:51,credit card,Delivered,"2124 Elm Dr, Houston, United States"
2837,300,2023-07-02 10:27:57,credit card,Delivered,"1852 Maple Ln, Glasgow, United Kingdom"
2838,713,2024-04-11 13:04:29,Apple Pay,Delivered,"6457 Main Dr, Dresden, Germany"
2839,955,2022-10-13 10:49:42,credit card,Delivered,"1616 Sunset St, Seville, Spain"
2840,375,2024-09-21 23:53:30,credit card,Delivered,"9398 Cedar Way, Cologne, Germany"
2841,437,2022-08-17 18:33:29,credit card,Delivered,"4027 King Ln, Chicago, United States"
2842,1109,2024-05-07 22:34:15,PayPal,Delivered,"6870 Sunset Ln, Berlin, Germany"
2843,258,2022-05-13 16:56:13,Bank Transfer,Delivered,"2447 Hill Ave, Leeds, United Kingdom"
2844,1064,2024-12-23 09:10:13,credit card,Delivered,"3313 Hill Dr, Warsaw, Poland"
2845,298,2023-08-04 14:47:23,credit card,Delivered,"8015 Main Blvd, New York, United States"
2846,1153,2023-09-27 03:04:13,Apple Pay,Delivered,"6858 Birch Way, Hamburg, Germany"
2847,1070,2022-08-30 13:31:54,Bank Transfer,Delivered,"5020 Willow Way, Leeds, United Kingdom"
2848,1153,2023-01-20 05:50:05,Apple Pay,Delivered,"3217 Garden St, Dresden, Germany"
2849,694,2024-09-30 07:31:32,credit card,Delivered,"5476 Maple Ave, Utrecht, Netherlands"
2850,1146,2023-08-08 01:22:06,credit card,Delivered,"3670 Maple Dr, Utrecht, Netherlands"
2851,1179,2023-10-25 13:48:55,credit card,Delivered,"2525 Cedar Ave, Nice, France"
2852,713,2022-06-01 23:42:58,PayPal,Delivered,"7499 Main Way, Groningen, Netherlands"
2853,954,2023-12-24 23:24:11,credit card,Delivered,"1962 Lake Ln, Gdansk, Poland"
2854,496,2022-08-05 02:02:04,credit card,Delivered,"6304 Hill Blvd, The Hague, Netherlands"
2855,410,2022-11-19 10:49:58,credit card,Delivered,"4626 Oak St, Warsaw, Poland"
2856,322,2023-09-09 00:49:21,credit card,Delivered,"8293 Pine St, Liverpool, United Kingdom"
2857,428,2023-06-24 06:45:54,Bank Transfer,Delivered,"9506 Birch Ave, Dresden, Germany"
2858,793,2023-03-23 03:26:04,credit card,Delivered,"3449 Cedar Ave, Amsterdam, Netherlands"
2859,855,2022-10-01 19:45:15,PayPal,Delivered,"3245 Elm Dr, Los Angeles, United States"
2860,587,2024-01-29 16:02:54,Apple Pay,Delivered,"6048 Willow Ave, Seattle, United States"
2861,339,2022-08-21 21:04:49,credit card,Delivered,"4675 Willow Ln, Rotterdam, Netherlands"
2862,740,2022-08-05 17:10:28,PayPal,Delivered,"1215 River Pl, New York, United States"
2863,590,2023-06-09 18:28:54,Apple Pay,Delivered,"7607 Pine Pl, Houston, United States"
2864,469,2024-07-03 17:22:18,Apple Pay,Delivered,"3627 Hill Dr, Krakow, Poland"
2865,958,2024-07-21 06:33:30,credit card,Delivered,"8982 Sunset Ln, Valencia, Spain"
2866,211,2022-02-26 09:11:22,credit card,Delivered,"9559 Willow Ave, Groningen, Netherlands"
2867,1066,2023-08-29 19:09:34,credit card,Delivered,"7876 Hill St, Rotterdam, Netherlands"
2868,588,2024-10-16 10:33:13,PayPal,Delivered,"6269 Queen Dr, Dresden, Germany"
2869,536,2023-03-08 11:34:06,PayPal,Delivered,"6813 Sunset St, Berlin, Germany"
2870,705,2023-10-24 19:39:10,PayPal,Delivered,"5480 Hill Ln, Cologne, Germany"
2871,305,2022-09-02 04:47:09,credit card,Delivered,"8695 Willow Pl, Berlin, Germany"
2872,231,2022-09-27 03:15:53,credit card,Delivered,"173 Pine Pl, Cologne, Germany"
2873,273,2022-02-12 19:56:08,PayPal,Delivered,"887 Birch Dr, Seattle, United States"
2874,370,2022-05-26 10:21:20,credit card,Delivered,"9610 Willow Pl, Lyon, France"
2875,1048,2023-01-29 00:46:24,PayPal,Delivered,"6264 Cedar Rd, Florence, Italy"
2876,268,2022-12-22 12:44:45,credit card,Delivered,"4369 Garden Dr, Gdansk, Poland"
2877,1012,2024-01-25 03:43:10,credit card,Delivered,"9602 Birch Ave, Berlin, Germany"
2878,561,2023-09-12 10:55:39,credit card,Delivered,"7057 Main Ln, Dresden, Germany"
2879,848,2022-04-20 10:32:25,credit card,Delivered,"4954 Cedar St, Cologne, Germany"
2880,632,2022-12-28 12:47:51,credit card,Delivered,"261 Pine Ave, Manchester, United Kingdom"
2881,1128,2022-11-01 06:27:49,credit card,Delivered,"3353 Hill Pl, Cologne, Germany"
2882,1195,2023-06-12 18:28:59,credit card,Delivered,"1353 Maple Pl, Eindhoven, Netherlands"
2883,299,2022-10-21 23:35:19,credit card,Delivered,"5244 Elm St, Leeds, United Kingdom"
2884,857,2024-10-15 01:37:33,credit card,Delivered,"9692 Oak Dr, Liverpool, United Kingdom"
2885,208,2024-08-16 16:15:29,PayPal,Delivered,"3007 Hill Rd, Lyon, France"
2886,773,2024-07-03 16:07:54,credit card,Delivered,"823 Sunset Dr, Nantes, France"
2887,896,2023-08-06 15:27:26,PayPal,Delivered,"532 Maple Pl, Houston, United States"
2888,228,2022-09-08 14:27:03,PayPal,Cancelled,"2821 High Dr, Malaga, Spain"
2889,1092,2024-04-22 08:01:47,PayPal,Delivered,"167 Queen Ave, Chicago, United States"
2890,313,2023-04-28 04:58:14,Apple Pay,Delivered,"4927 Garden Blvd, Madrid, Spain"
2891,661,2022-08-28 07:44:51,credit card,Delivered,"1056 Maple Dr, Frankfurt, Germany"
2892,1120,2024-01-18 21:09:28,PayPal,Delivered,"1255 High Ave, Wroclaw, Poland"
2893,342,2022-05-22 07:54:38,Apple Pay,Delivered,"4287 Garden Way, Valencia, Spain"
2894,589,2023-04-22 06:04:24,Apple Pay,Delivered,"8010 Sunset Ln, Dresden, Germany"
2895,831,2024-10-22 15:01:27,credit card,Delivered,"4008 Queen St, Chicago, United States"
2896,881,2024-03-10 14:33:49,credit card,Delivered,"7759 Pine Way, Paris, France"
2897,356,2022-08-24 07:32:48,credit card,Delivered,"9724 Garden Way, Berlin, Germany"
2898,534,2023-09-19 00:48:22,PayPal,Delivered,"9165 Pine Pl, Glasgow, United Kingdom"
2899,1060,2022-10-19 04:01:58,PayPal,Delivered,"7890 River Blvd, Turin, Italy"
2900,459,2023-09-17 05:51:07,credit card,Delivered,"4745 Willow St, Bilbao, Spain"
2901,281,2024-11-26 12:04:08,PayPal,Delivered,"8298 Queen Blvd, Lyon, France"
2902,953,2022-04-04 06:49:37,PayPal,Delivered,"9797 River Dr, Lyon, France"
2903,640,2022-11-11 21:01:00,credit card,Delivered,"4288 Cedar Way, Florence, Italy"
2904,1144,2024-10-16 15:17:23,Apple Pay,Delivered,"1003 High Ave, Nantes, France"
2905,371,2022-09-28 06:55:15,Bank Transfer,Cancelled,"85 Main Blvd, Berlin, Germany"
2906,430,2024-09-11 16:02:57,credit card,Delivered,"2996 Elm St, Wroclaw, Poland"
2907,919,2023-10-07 17:18:42,PayPal,Delivered,"5157 Birch St, London, United Kingdom"
2908,274,2022-01-12 17:28:15,credit card,Delivered,"7195 Lake Pl, Krakow, Poland"
2909,469,2022-03-30 16:10:34,PayPal,Delivered,"5784 Queen Ave, Gdansk, Poland"
2910,1098,2023-10-09 09:27:57,Apple Pay,Delivered,"5696 Garden Ln, Eindhoven, Netherlands"
2911,825,2022-07-04 23:47:19,Apple Pay,Delivered,"154 High Pl, Phoenix, United States"
2912,261,2024-06-05 10:46:35,credit card,Cancelled,"9654 Maple St, Bilbao, Spain"
2913,1073,2024-05-28 01:59:53,credit card,Delivered,"6415 Sunset St, Los Angeles, United States"
2914,519,2024-12-23 07:56:33,credit card,Delivered,"6685 Sunset St, Birmingham, United Kingdom"
2915,301,2023-11-05 02:31:29,PayPal,Cancelled,"2020 Queen Ave, Lodz, Poland"
2916,628,2023-02-13 00:13:42,credit card,Delivered,"9290 Birch Pl, Amsterdam, Netherlands"
2917,1073,2024-08-28 11:20:31,PayPal,Delivered,"571 Garden Rd, Krakow, Poland"
2918,921,2024-11-25 00:50:47,credit card,Delivered,"7923 Lake Ave, Seattle, United States"
2919,1153,2024-06-23 05:02:53,credit card,Delivered,"8341 Oak Rd, Lodz, Poland"
2920,454,2023-12-05 02:58:38,credit card,Delivered,"6154 High St, Berlin, Germany"
2921,731,2024-08-07 15:54:56,Apple Pay,Delivered,"2692 High St, Wroclaw, Poland"
2922,769,2023-12-01 22:55:20,PayPal,Cancelled,"7670 Lake Rd, London, United Kingdom"
2923,311,2022-10-22 16:52:12,credit card,Delivered,"5508 Maple Rd, Seville, Spain"
2924,1184,2024-04-09 06:08:31,credit card,Delivered,"4870 Oak Ln, Seattle, United States"
2925,512,2023-05-19 06:17:47,PayPal,Delivered,"5850 Cedar Pl, Chicago, United States"
2926,1197,2022-11-09 08:36:00,credit card,Delivered,"5968 Willow Ave, Milan, Italy"
2927,660,2024-03-17 22:41:16,PayPal,Delivered,"3656 Cedar Ave, Paris, France"
2928,907,2023-02-20 05:33:06,Bank Transfer,Delivered,"6672 High Blvd, Valencia, Spain"
2929,1086,2024-04-11 19:59:39,PayPal,Delivered,"5670 Pine Blvd, Birmingham, United Kingdom"
2930,661,2024-07-01 09:16:08,PayPal,Delivered,"9905 King Way, Madrid, Spain"
2931,1064,2022-12-12 14:59:42,PayPal,Delivered,"2493 Queen Way, Phoenix, United States"
2932,291,2024-12-03 00:36:52,Apple Pay,Delivered,"9537 Cedar Rd, Lodz, Poland"
2933,251,2024-02-12 15:51:43,Apple Pay,Delivered,"9299 Sunset Blvd, Poznan, Poland"
2934,1004,2022-04-24 02:01:28,PayPal,Delivered,"6513 Oak Rd, Cologne, Germany"
2935,719,2022-03-04 03:57:25,credit card,Delivered,"8775 Sunset Ave, Hamburg, Germany"
2936,1011,2022-05-17 03:57:30,credit card,Delivered,"4351 Cedar Ln, Barcelona, Spain"
2937,297,2022-01-29 22:02:24,credit card,Delivered,"6600 Elm Dr, Lyon, France"
2938,435,2022-10-22 16:38:17,PayPal,Delivered,"4657 Willow Way, Utrecht, Netherlands"
2939,1100,2023-01-30 10:46:29,PayPal,Cancelled,"8512 Garden Rd, Glasgow, United Kingdom"
2940,573,2022-07-01 17:56:40,credit card,Delivered,"4316 Main Blvd, Nantes, France"
2941,780,2023-10-16 16:25:33,credit card,Delivered,"4795 Oak Rd, Hamburg, Germany"
2942,1126,2023-07-16 19:44:59,credit card,Shipped,"1438 Cedar Dr, Houston, United States"
2943,756,2023-12-24 18:07:38,Apple Pay,Delivered,"32 Willow St, Chicago, United States"
2944,848,2024-07-19 12:50:19,PayPal,Delivered,"715 High Ave, Madrid, Spain"
2945,433,2023-12-29 02:59:24,PayPal,Delivered,"7956 Maple St, Glasgow, United Kingdom"
2946,231,2023-03-08 01:46:11,credit card,Delivered,"9232 Willow Ave, New York, United States"
2947,488,2023-02-20 07:14:46,PayPal,Delivered,"409 River Dr, Warsaw, Poland"
2948,837,2024-01-20 08:37:53,credit card,Delivered,"7347 High Rd, Marseille, France"
2949,778,2023-11-05 15:13:09,PayPal,Delivered,"8039 Birch Rd, Malaga, Spain"
2950,741,2023-07-19 07:07:42,credit card,Delivered,"7741 Hill Pl, Chicago, United States"
2951,313,2024-07-11 01:17:25,credit card,Delivered,"7665 King Blvd, Lodz, Poland"
2952,403,2024-02-20 05:13:35,credit card,Delivered,"5032 Willow St, Munich, Germany"
2953,228,2024-07-11 05:32:45,credit card,Delivered,"1128 Willow Pl, Liverpool, United Kingdom"
2954,842,2024-02-20 08:09:23,Apple Pay,Delivered,"5437 Pine Ln, New York, United States"
2955,673,2022-01-20 12:24:39,credit card,Delivered,"8899 Park Dr, Hamburg, Germany"
2956,896,2024-07-10 08:37:16,credit card,Delivered,"783 Maple Blvd, Barcelona, Spain"
2957,452,2023-12-11 04:28:23,PayPal,Delivered,"5301 Birch Ave, Berlin, Germany"
2958,997,2022-02-13 05:14:09,Apple Pay,Delivered,"2180 Station Ave, Krakow, Poland"
2959,1104,2022-10-15 21:13:15,credit card,Delivered,"6807 Park Blvd, Nice, France"
2960,1121,2024-01-19 22:31:23,PayPal,Cancelled,"1179 Main Blvd, Houston, United States"
2961,585,2024-10-30 17:45:28,Apple Pay,Delivered,"2407 Hill St, Paris, France"
2962,261,2024-09-12 14:32:02,credit card,Delivered,"2808 Birch Ave, Hamburg, Germany"
2963,714,2022-04-04 16:56:13,credit card,Delivered,"2765 Elm Pl, Lodz, Poland"
2964,629,2024-03-14 05:42:04,credit card,Delivered,"2725 High Rd, Poznan, Poland"
2965,779,2024-09-30 10:36:38,Bank Transfer,Delivered,"2536 Willow St, Krakow, Poland"
2966,736,2022-01-14 13:51:17,credit card,Delivered,"8405 Oak Way, Toulouse, France"
2967,890,2023-10-03 04:01:08,credit card,Delivered,"4862 River Blvd, Dresden, Germany"
2968,340,2024-06-30 07:21:48,PayPal,Delivered,"6301 King Ln, Amsterdam, Netherlands"
2969,942,2023-12-20 18:26:27,PayPal,Delivered,"7857 Sunset Pl, Toulouse, France"
2970,499,2023-07-31 08:46:20,credit card,Delivered,"3147 Oak Ave, Phoenix, United States"
2971,874,2023-11-21 23:52:54,PayPal,Delivered,"6579 Oak Rd, Eindhoven, Netherlands"
2972,510,2022-09-22 16:00:23,credit card,Delivered,"1202 Willow St, Berlin, Germany"
